"geneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"STMN3",-1.95694916288968,1.91024433673221,-7.04510512218188,1.40514407120117e-06,1.86757698503348e-05,5.42226825350875
"BRIP1",-1.95671962045975,1.91336824321718,-2.33627158020948,0.0312105836558401,0.0727371326266476,-3.83402779907609
"AGR2",1.95575669581915,8.80197088422974,15.3336451959882,8.56744828943479e-12,1.31949705974955e-09,17.1527827884846
"SHROOM2",-1.95300232796099,4.94420969944248,-13.4180498898326,7.91299485306668e-11,6.26021515429222e-09,15.0849501741609
"PRICKLE1",-1.95208084552841,2.38169256214955,-2.5384626832791,0.0205640658195343,0.0522594643991263,-3.55691385764898
"VGLL3",1.95114616096454,1.64064043113796,1.78278315102613,0.0914531671995899,0.172240901976725,-4.71484613977709
"CHAF1B",-1.94968462413621,4.08109291675676,-9.98290907968849,8.94917448669429e-09,2.79210042494492e-07,10.4431247831361
"SLC6A12",1.94589791189861,1.51706422665941,3.92814266607961,0.000981589658095492,0.00434587213382651,-0.624322885460096
"EIF4EBP1",-1.94408990887922,4.98834371278203,-11.7754327463182,6.63452447091436e-10,3.3656284253024e-08,13.0081236332316
"MYADM",-1.94307676896276,6.40025552109124,-9.94594998491849,9.47545671000363e-09,2.92879756122461e-07,10.2379651819538
"PBK",-1.94301403166413,4.84383908823198,-12.0418328198127,4.62705763883228e-10,2.45992892310879e-08,13.3592377459606
"CYP27A1",1.9338172878554,5.86291500642924,14.8204603518172,1.51694755545386e-11,1.91248194301991e-09,16.7436078839724
"SULT1B1",1.93339966830982,3.54238913034118,3.71162312864458,0.00159110975027682,0.0064339258324217,-1.40501810355742
"GPR173",1.93217625828535,1.01194489178863,2.82421575446398,0.0112183532152431,0.032125873670962,-2.7828944253845
"ST6GALNAC1",1.93140707439519,3.00299975884455,4.29914882617331,0.000429707737444738,0.00221366106138683,-0.0283534044270359
"TAF5",-1.92989158355911,0.99280925786778,-1.82713921887112,0.0842660715350003,0.161357204548579,-4.50615570007042
"KIF14",-1.92774671149975,4.99481114078899,-14.4616551587739,2.28486372556203e-11,2.42944990211559e-09,16.2892382565078
"ADRB2",-1.92649585163228,2.20901321390003,-7.97737701742687,2.5073354014599e-07,4.45521321133736e-06,7.05130894052427
"CD3EAP",-1.92398104407578,2.63187023436765,-6.34602605431996,5.52651254042887e-06,6.05547223205607e-05,4.21355486704255
"CST6",-1.92377940466957,4.4088702511703,-6.69941686450221,2.74296507421447e-06,3.29925328519317e-05,4.7542980559455
"ANLN",-1.92040544157171,7.97206409505933,-14.957638816551,1.29996468469506e-11,1.69913007725628e-09,16.8088205555477
"TREML2",-1.91738928382774,4.261660996176,-5.08328310390487,7.69762595590443e-05,0.000539605203480621,1.44315052085735
"STC1",-1.91683798822217,2.06234922349711,-5.27311406819733,5.11875758177157e-05,0.00038649208533844,2.10780131072223
"TPPP",1.91625138595942,1.04718311144098,5.45726743923841,3.45864290182749e-05,0.000277589509711287,2.40772633287702
"PNPLA7",1.91072517916792,3.50259434675902,6.44586959057234,4.52644854641776e-06,5.14636677762519e-05,4.36034740161754
"MTMR11",1.90927280518193,5.86573040824969,12.2609959964869,3.45612245963327e-10,1.95469462174408e-08,13.6328197516702
"NAT2",1.90616935348585,0.893579954528595,3.12669617468683,0.00581537804169357,0.0187556878311452,-2.18598382300088
"HHLA2",1.90453919523411,5.84158518965828,12.9751008452744,1.37381229391133e-10,9.5100724991539e-09,14.5567544706163
"UGT1A6",1.89597378799171,0.0245873496567899,2.90816878323291,0.00936100786477497,0.0277716865023938,-2.5469191248475
"PDZK1",1.89452225236091,3.45618713544702,7.67115297350922,4.36021707250733e-07,7.05590701628896e-06,6.65522973987829
"DLC1",-1.8936747365633,4.80881653473189,-10.2301333939519,6.1297489618179e-09,2.05733569322025e-07,10.8122489683162
"MIA-RAB4B",-1.89282725557649,1.70737182787532,-3.22901885609303,0.00464412726965228,0.0156164038803468,-2.07499742660853
"SPRR1B",1.89179223190416,5.3473994231101,5.61171409793395,2.49703875112804e-05,0.000212336161492276,2.37233541541775
"GDPD3",1.89060658548965,4.98466200662004,12.4057702347077,2.85673334922646e-10,1.72538448406113e-08,13.8374595988511
"PRRT2",1.8902538094356,2.7084479621402,5.25233954532423,5.35148966957244e-05,0.000400939397961033,2.02776133537362
