geneSymbol,ERR978118,ERR978120,ERR978121,ERR978193,ERR978107,ERR978112,ERR978184,ERR978185,ERR978186,ERR978187,ERR978191,ERR978194,ERR978116,ERR978117,ERR978119,ERR978195
RP11-424C20.2,0.4063949136004427,2.3833224404798536,2.177716742763161,1.0486880143686508,1.6000820964539162,1.5387276251126698,-2.5488313617922063,-2.5580097206584744,-2.5532812326906207,1.8734056409539181,0.6530326213077873,-0.0914461212124288,2.1387632472109233,2.9045164106379038,3.6129848793119232,1.3172715315501513
STAT4,3.16275981662957,3.1759549131554676,2.6149044503681713,1.9440318550546427,1.8015323549595064,2.081852569956738,-0.7046724265292774,0.7119633445752723,-2.5532812326906207,0.5441626562973827,0.6246461208985205,2.0441869752723636,4.062139589130026,2.320675175939164,2.9783991969705186,1.6988443932000488
MYC,6.239153856036168,5.5440983384378475,6.0470605762768015,4.956109227674799,4.461458944996121,5.181167574533161,2.348852081229859,3.6287618922807177,-2.5532812326906207,2.3804721524107335,4.758278286251656,4.480595634423955,5.68082943505204,6.11031401703439,6.118483764982988,4.055442619543559
RAB42,2.3225507022861995,0.514701540297406,2.345266134682875,0.038680380163081174,0.9428435475368796,1.291274813015918,-0.7373548504836794,0.13020301214644905,-2.5532812326906207,0.23493487977009306,-0.005620599316807776,0.3695099786754978,2.1030286822048483,2.111602473307767,2.800144136981424,0.1536932261368128
MND1,2.819645598591123,2.617436322446545,2.9769485655193906,1.1801832540188417,2.707393804253671,3.3065614344940264,0.6916868017593223,1.1722195900317784,-1.92310517728355,1.4900721306436853,-2.4027683638315005,-0.7825649780899611,2.4901235582403425,3.075086398724207,3.1307894551260835,0.7148491293498094
FGF14,1.6087440001959379,1.8589691336187013,3.562175569774733,-2.402361029028402,2.770349690071583,1.4284639395199372,-0.5118721917977059,-0.004078246818019488,-2.5532812326906207,0.5225572917337566,-2.4027683638315005,-2.3994804595012176,0.9175862766126812,0.8949207990717242,1.3403737260145152,-2.3960351799591417
TNS4,7.3580389123974435,7.745703345885579,7.491338229199538,5.20521316403406,7.387323868060778,7.544933663496383,5.580772670915143,5.210252354269106,5.011721978565145,4.265629979413701,5.780349557401156,5.4467976222497505,7.3513325702728585,7.427699302568497,7.46029618051639,5.402607916675271
CD83,3.4177847331391837,3.883918806872756,3.8054981729027286,1.6564120615035298,3.190037353066849,3.9777733811794365,1.3665154335457073,0.2555766004467093,0.621623128361448,-0.1875109535035959,1.030074489843275,1.0340154280878169,3.6327006284914676,3.883808693324552,3.6289733043572765,-0.09706677240543055
IL23A,3.755753022979794,3.864958860371474,3.7014924948826806,2.0447015374782787,3.3137696686890212,3.171406003085004,0.9097656211953289,1.280770488211857,1.5855477749320752,0.6170103867505519,0.9851630925595356,1.6145628664776859,3.63620190359819,3.8348076023397306,3.726208522306244,1.6178213402142647
ANXA8,5.631342944732145,5.891030543720788,5.571465959892373,4.1032977805294655,5.657666745385823,5.418208155061432,3.34543044229145,3.607424103521768,3.7501218955265965,3.0443932764007426,3.950340519794442,3.3608151009049485,5.811838511390939,5.619110843412646,5.295552567922851,3.676007048433135
NCAPH,6.327696465811499,6.358670329719276,5.843167405291251,3.844609162268896,5.953114416912331,6.141735205527942,3.8769122365202877,3.8726528787721186,4.380884503880769,4.238739898846612,4.291819608692146,4.448997133342503,6.4466691982747655,5.9065882004859,5.975320001410844,3.601147757497119
CENPA,4.696439772561049,4.851112742720242,4.5589032057216965,2.6794948373768674,4.7055050564776035,4.57062356639348,2.384772553226831,1.8553540077715789,3.131357401086071,2.6868078115987926,2.4720511042380147,2.739350293855557,4.7747705997386864,4.35456808848624,4.880753279557995,2.565596839077055
TINAGL1,9.017948808940659,8.935114962314447,9.079928417722297,6.965820653032173,9.219897370805338,9.29006806620143,6.643534788378076,6.711150828616163,6.739606798809033,6.817782643550053,7.098558170487017,6.946059094445763,9.017304471539378,8.988252535507515,9.051523363699689,7.0109897074956296
PLK2,8.822414229129015,8.575658903569218,8.838675836724784,6.256367759131822,8.894667369676815,8.79527524485221,5.976298555797283,6.435555478645696,6.306939622580671,6.362093769605735,7.0870730198572804,6.615735894605856,8.707071970272969,8.623699930325381,8.777766761550645,6.6844693705732965
ARHGAP29,6.930838129389923,6.933544621139474,6.993456041244673,4.6465570338889854,6.527312317829771,6.3323661998577965,3.810276235600274,4.221238714576455,4.319689282480004,4.247790142561508,4.707605272916836,4.525304828153758,6.83236333409297,6.726718906844577,6.827479030917272,4.823323158038838
CKAP2L,6.921527223972602,6.513641459782069,6.97549933276562,3.8576844246713473,6.400320298264696,6.73760643408821,4.360024270162322,4.515295298516807,4.53923916491966,3.89498288039307,3.955506498932635,4.639773826436886,6.263407622679199,6.407529598775223,7.049519903943843,4.187949922092228
